new_id,old_id,name,type_of_violence
1017,1272,CNDP - Civilians,3
1018,1278,Palipehutu-FNL - Civilians,3
1019,1280,CNDD-FDD  - Civilians,3
1020,1297,FARF - Civilians,3
1021,1312,SPLM/A - Civilians,3
1022,1315,JEM - Civilians,3
1023,1316,SLM/A - Civilians,3
1024,1318,SLM/A - MM - Civilians,3
1025,1334,UPA - Civilians,3
1026,1336,LRA - Civilians,3
1027,1337,ADF - Civilians,3
1028,1346,ONLF - Civilians,3
1029,1347,Renamo - Civilians,3
1030,1352,USC/SSA - Civilians,3
1031,1358,NPFL - Civilians,3
1032,1359,INPFL - Civilians,3
1033,1360,LURD - Civilians,3
1034,1374,FIAA - Civilians,3
1035,1379,FPR - Civilians,3
1036,1380,FDLR - Civilians,3
1037,1381,MFDC - Civilians,3
1038,1384,RUF - Civilians,3
1039,1390,GIA - Civilians,3
1040,1391,AQIM - Civilians,3
1041,1398,Cobras - Civilians,3
1042,1401,Ntsiloulous - Civilians,3
1043,1410,MPCI - Civilians,3
1044,1411,MPIGO - Civilians,3
1045,1421,UNITA - Civilians,3
1046,1428,AFL - Civilians,3
1047,1440,AWB - Civilians,3
1048,1442,Bakassi boys - Civilians,3
1049,1457,FAPC - Civilians,3
1050,1460,FNI - Civilians,3
1051,1474,Hutu rebels - Civilians,3
1052,1478,"Interahamwe, ex-FAR - Civilians",3
1053,1485,Janjaweed  - Civilians,3
1054,1496,LPC - Civilians,3
1055,1502,Mayi Mayi - Chinja Chinja - Civilians,3
1056,1505,Mayi Mayi - Civilians,3
1057,1507,MFDC - FN - Civilians,3
1058,1518,Mayi Mayi - Ngilima  - Civilians,3
1059,1524,PAC - Civilians,3
1060,1531,Rastas - Civilians,3
1061,1534,RCD - LN - Civilians,3
1062,1538,RRA - Civilians,3
1063,1539,RTC - Civilians,3
1064,1546,SSDF - Civilians,3
1065,1556,ULIMO - J - Civilians,3
1066,1557,ULIMO - K - Civilians,3
1067,1558,ULIMO - Civilians,3
1068,1565,SLDF - Civilians,3
1069,1575,Mungiki - Civilians,3
1070,1576,MPGK  - Civilians,3
1071,1578,Al-Shabaab - Civilians,3
1072,1604,FARC - Civilians,3
1073,1605,ELN - Civilians,3
1074,1611,Sendero Luminoso - Civilians,3
1075,1630,al-Qaida  - Civilians,3
1076,1631,ACCU - Civilians,3
1077,1632,AUC - Civilians,3
1078,1635,Medelln Cartel - Civilians,3
1079,1639,Mara Salvatrucha (Honduras) - Civilians,3
1080,1640,Paz y Justicia - Civilians,3
1081,1748,Ampatuan militia - Civilians,3
1082,1749,DHD - Civilians,3
1083,1750,KRA - Civilians,3
1084,1751,HPC - Civilians,3
1085,1752,AAH - Civilians,3
1086,1763,PARECO - Civilians,3
1087,1852,SPM/SNA  - Civilians,3
1088,1926,RCD - CP  - Civilians,3
1089,1928,Buxton gang - Civilians,3
1090,1929,Fedayeen Islam - Civilians,3
1091,1930,Indian Mujahideen - Civilians,3
1092,1950,NDFB - RD - Civilians,3
1093,1954,Lashkar-e-Taiba - Civilians,3
1094,1960,UPC - Civilians,3
1095,1961,FRPI - Civilians,3
1096,1973,Los Zetas - Civilians,3
1097,1989,Laskar Jihad - Civilians,3
1098,1999,Mayi Mayi Complet - Civilians,3
1099,1182,Serbian Republic of Bosnia-Herzegovina - Civilians,3
1100,1511,RCD-N - Civilians,3
1101,1650,RCD-K-ML  - Civilians,3
1102,1927,MAGRIVI  - Civilians,3
1103,20,Government of Canada - Civilians,3
1104,40,Government of Cuba - Civilians,3
1105,42,Government of Dominican Republic - Civilians,3
1106,52,Government of Trinidad and Tobago - Civilians,3
1107,55,Government of Grenada - Civilians,3
1108,70,Government of Mexico - Civilians,3
1109,91,Government of Honduras - Civilians,3
1110,92,Government of El Salvador - Civilians,3
1111,93,Government of Nicaragua - Civilians,3
1112,94,Government of Costa Rica - Civilians,3
1113,95,Government of Panama - Civilians,3
1114,115,Government of Suriname - Civilians,3
1115,130,Government of Ecuador - Civilians,3
1116,135,Government of Peru - Civilians,3
1117,145,Government of Bolivia - Civilians,3
1118,150,Government of Paraguay - Civilians,3
1119,155,Government of Chile - Civilians,3
1120,160,Government of Argentina - Civilians,3
1121,165,Government of Uruguay - Civilians,3
1122,200,Government of United Kingdom - Civilians,3
1123,205,Government of Ireland - Civilians,3
1124,210,Government of Netherlands - Civilians,3
1125,211,Government of Belgium - Civilians,3
1126,212,Government of Luxembourg - Civilians,3
1127,220,Government of France - Civilians,3
1128,225,Government of Switzerland - Civilians,3
1129,230,Government of Spain - Civilians,3
1130,235,Government of Portugal - Civilians,3
1131,260,Government of Germany - Civilians,3
1132,290,Government of Poland - Civilians,3
1133,305,Government of Austria - Civilians,3
1134,310,Government of Hungary - Civilians,3
1135,315,Government of Czechoslovakia - Civilians,3
1136,316,Government of Czech Republic - Civilians,3
1137,317,Government of Slovakia - Civilians,3
1138,325,Government of Italy - Civilians,3
1139,339,Government of Albania - Civilians,3
1140,341,Government of Montenegro - Civilians,3
1141,343,"Government of Macedonia, FYR - Civilians",3
1142,349,Government of Slovenia - Civilians,3
1143,350,Government of Greece - Civilians,3
1144,352,Government of Cyprus - Civilians,3
1145,355,Government of Bulgaria - Civilians,3
1146,359,Government of Moldova - Civilians,3
1147,366,Government of Estonia - Civilians,3
1148,367,Government of Latvia - Civilians,3
1149,368,Government of Lithuania - Civilians,3
1150,369,Government of Ukraine - Civilians,3
1151,371,Government of Armenia - Civilians,3
1152,372,Government of Georgia - Civilians,3
1153,373,Government of Azerbaijan - Civilians,3
1154,375,Government of Finland - Civilians,3
1155,380,Government of Sweden - Civilians,3
1156,385,Government of Norway - Civilians,3
1157,390,Government of Denmark - Civilians,3
1158,395,Government of Iceland - Civilians,3
1159,404,Government of Guinea-Bissau - Civilians,3
1160,420,Government of Gambia - Civilians,3
1161,435,Government of Mauritania - Civilians,3
1162,439,Government of Burkina Faso - Civilians,3
1163,452,Government of Ghana - Civilians,3
1164,481,Government of Gabon - Civilians,3
1165,522,Government of Djibouti - Civilians,3
1166,531,Government of Eritrea - Civilians,3
1167,541,Government of Mozambique - Civilians,3
1168,565,Government of Namibia - Civilians,3
1169,570,Government of Lesotho - Civilians,3
1170,571,Government of Botswana - Civilians,3
1171,581,Government of Comoros - Civilians,3
1172,600,Government of Morocco - Civilians,3
1173,615,Government of Algeria - Civilians,3
1174,616,Government of Tunisia - Civilians,3
1175,626,Government of South Sudan - Civilians,3
1176,630,Government of Iran - Civilians,3
1177,640,Government of Turkey - Civilians,3
1178,652,Government of Syria - Civilians,3
1179,660,Government of Lebanon - Civilians,3
1180,663,Government of Jordan - Civilians,3
1181,670,Government of Saudi Arabia - Civilians,3
1182,678,Government of Yemen (North Yemen) - Civilians,3
1183,680,Government of South Yemen - Civilians,3
1184,690,Government of Kuwait - Civilians,3
1185,692,Government of Bahrain - Civilians,3
1186,694,Government of Qatar - Civilians,3
1187,696,Government of United Arab Emirates - Civilians,3
1188,698,Government of Oman - Civilians,3
1189,703,Government of Kyrgyzstan - Civilians,3
1190,704,Government of Uzbekistan - Civilians,3
1191,705,Government of Kazakhstan - Civilians,3
1192,712,Government of Mongolia - Civilians,3
1193,713,Government of Taiwan - Civilians,3
1194,731,Government of North Korea - Civilians,3
1195,732,Government of South Korea - Civilians,3
1196,740,Government of Japan - Civilians,3
1197,770,Government of Pakistan - Civilians,3
1198,771,Government of Bangladesh - Civilians,3
1199,811,Government of Cambodia (Kampuchea) - Civilians,3
1200,816,Government of Vietnam (North Vietnam) - Civilians,3
1201,817,Government of South Vietnam - Civilians,3
1202,820,Government of Malaysia - Civilians,3
1203,830,Government of Singapore - Civilians,3
1204,840,Government of Philippines - Civilians,3
1205,900,Government of Australia - Civilians,3
1206,920,Government of New Zealand - Civilians,3
1207,972,Government of Tonga - Civilians,3
1208,1001,Khmer Issarak - Civilians,3
1209,1002,PLA - Civilians,3
1210,1003,DSE - Civilians,3
1211,1004,Indonesian People's Army - Civilians,3
1212,1005,KDPI - Civilians,3
1213,1006,Republic of Azerbaijan - Civilians,3
1214,1007,IZL [Etzel] - Civilians,3
1215,1008,Lao Issara - Civilians,3
1216,1009,Huk - Civilians,3
1217,1011,"Military faction (forces of Honasan, Abenina & Zumel) - Civilians",3
1218,1012,Forest Brothers - Civilians,3
1219,1013,LNPA - Civilians,3
1220,1014,LTS(p)A - Civilians,3
1221,1015,BDPS - Civilians,3
1222,1016,UPA - Civilians,3
1223,1017,Viet minh - Civilians,3
1224,1018,Taiwanese insurgents - Civilians,3
1225,1019,CPI - Civilians,3
1226,1020,MDRM - Civilians,3
1227,1022,God's Army - Civilians,3
1228,1023,CPB - Civilians,3
1229,1024,CPB-RF - Civilians,3
1230,1025,"PVO - ""White Band"" faction - Civilians",3
1231,1026,ABSDF - Civilians,3
1232,1028,ARIF - Civilians,3
1233,1029,RSO - Civilians,3
1234,1030,MFL-MUF - Civilians,3
1235,1031,MPF - Civilians,3
1236,1032,NMSP - Civilians,3
1237,1033,BMA - Civilians,3
1238,1034,CPI-ML - Civilians,3
1239,1038,CPM - Civilians,3
1240,1039,Opposition coalition - Civilians,3
1241,1040,Royalists - Civilians,3
1242,1041,NDF - Civilians,3
1243,1042,PNDF - Civilians,3
1244,1043,KIO - Civilians,3
1245,1044,Palestinian insurgents - Civilians,3
1246,1045,Non PLO groups - Civilians,3
1247,1046,PLO - Civilians,3
1248,1047,PFLP - Civilians,3
1249,1048,PFLP-GC - Civilians,3
1250,1049,Fatah - Civilians,3
1251,1052,PNA - Civilians,3
1252,1054,PRC - Civilians,3
1253,1055,Tibet - Civilians,3
1254,1056,Republic of South Moluccas - Civilians,3
1255,1057,Military faction (navy) - Civilians,3
1256,1058,CPT - Civilians,3
1257,1059,Darul Islam - Civilians,3
1258,1060,Permesta Movement - Civilians,3
1259,1061,PRRI - Civilians,3
1260,1062,EOKA - Civilians,3
1261,1063,FNL - Civilians,3
1262,1064,NNC - Civilians,3
1263,1066,NSCN-K - Civilians,3
1264,1067,KNPP - Civilians,3
1265,1068,State of Oman/Free Oman - Civilians,3
1266,1069,Military faction (free Officers Movement) - Civilians,3
1267,1070,Military faction (forces of Abdul Wahab al-Shawaf) - Civilians,3
1268,1071,Military faction (forces of Abd as-Salam Arif) - Civilians,3
1269,1072,NCRC - Civilians,3
1270,1073,SCIRI - Civilians,3
1271,1077,RJF - Civilians,3
1272,1078,Independent Nasserite Movement - Civilians,3
1273,1079,NSF - Civilians,3
1274,1080,LAA - Civilians,3
1275,1081,Amal - Civilians,3
1276,1082,NUF - Civilians,3
1277,1083,Lebanese Forces - Hobeika faction - Civilians,3
1278,1084,Forces of Michel Aoun - Civilians,3
1279,1085,Lebanese Forces - Civilians,3
1280,1086,Pathet Lao - Civilians,3
1281,1087,Neutralists - Civilians,3
1282,1088,LRM - Civilians,3
1283,1089,NSH - Civilians,3
1284,1090,SSIA - Civilians,3
1285,1091,SNUF - Civilians,3
1286,1092,SSA - Civilians,3
1287,1093,SSNLO - Civilians,3
1288,1094,SURA - Civilians,3
1289,1095,SSRA - Civilians,3
1290,1096,TRC - Civilians,3
1291,1097,MTA - Civilians,3
1292,1098,RCSS - Civilians,3
1293,1099,NC - Civilians,3
1294,1101,OAS - Civilians,3
1295,1102,KDP - Civilians,3
1296,1103,PUK - Civilians,3
1297,1104,KDP-QM - Civilians,3
1298,1105,North Kalimantan Liberation Army - Civilians,3
1299,1106,CCO - Civilians,3
1300,1107,FLOSY - Civilians,3
1301,1108,OPM - Civilians,3
1302,1109,MNF - Civilians,3
1303,1110,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen) - Civilians,3
1304,1111,Muslim Brotherhood - Civilians,3
1305,1113,KNUFNS - Civilians,3
1306,1114,KPNLF - Civilians,3
1307,1115,FUNCINPEC - Civilians,3
1308,1116,MIM - Civilians,3
1309,1117,MNLF - Civilians,3
1310,1120,MNLF - NM - Civilians,3
1311,1121,MNLF - HM - Civilians,3
1312,1122,Mukti Bahini - Civilians,3
1313,1124,PIRA - Civilians,3
1314,1125,RIRA - Civilians,3
1315,1126,PFLO - Civilians,3
1316,1128,BLF Should be changed - Civilians,3
1317,1130,Baloch Ittehad - Civilians,3
1318,1131,BRA - Civilians,3
1319,1132,Fretilin - Civilians,3
1320,1133,PDPA - Civilians,3
1321,1134,Jam'iyyat-i Islami-yi Afghanistan - Civilians,3
1322,1135,Harakat-i Inqilab-i Islami-yi Afghanistan  - Civilians,3
1323,1136,Hizb-i Islami-yi Afghanistan - Khalis faction - Civilians,3
1324,1137,Jabha-yi Nijat-i Milli-yi Afghanistan  - Civilians,3
1325,1138,Mahaz-i Milli-yi Islami-yi Afghanistan  - Civilians,3
1326,1139,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan  - Civilians,3
1327,1140,Harakat-i Islami-yi Afghanistan - Civilians,3
1328,1141,Hizb-i Islami-yi Afghanistan - Civilians,3
1329,1142,Hizb-i Wahdat - Civilians,3
1330,1143,Military faction (forces of Shahnawaz Tanay) - Civilians,3
1331,1144,Junbish-i Milli-yi Islami - Civilians,3
1332,1148,TNV - Civilians,3
1333,1151,MEK - Civilians,3
1334,1152,PJAK - Civilians,3
1335,1154,APCO - Civilians,3
1336,1155,JSM - Civilians,3
1337,1156,ETA - Civilians,3
1338,1157,PLA - Civilians,3
1339,1158,UNLF - Civilians,3
1340,1159,KNF - Civilians,3
1341,1160,KCP - Civilians,3
1342,1161,PREPAK - Civilians,3
1343,1164,TELO - Civilians,3
1344,1165,EPRLF - Civilians,3
1345,1167,Yemenite Socialist Party - Abdul Fattah Ismail faction - Civilians,3
1346,1171,BRA - Civilians,3
1347,1172,NSF - Civilians,3
1348,1173,Republic of Armenia - Civilians,3
1349,1174,APF - Civilians,3
1350,1175,National Guard and Mkhedrioni - Civilians,3
1351,1176,Zviadists - Civilians,3
1352,1177,Devrimci Sol - Civilians,3
1353,1178,MKP - Civilians,3
1354,1179,Republic of Slovenia - Civilians,3
1355,1180,Republic of Croatia - Civilians,3
1356,1183,Serbian Republic of Krajina - Civilians,3
1357,1186,Republic of South Ossetia - Civilians,3
1358,1187,PMR - Civilians,3
1359,1188,UTO - Civilians,3
1360,1189,Forces of Khudoberdiyev - Civilians,3
1361,1190,Military faction (forces of Suret Husseinov) - Civilians,3
1362,1191,OPON Forces - Civilians,3
1363,1192,Autonomous Province of Western Bosnia - Civilians,3
1364,1194,Parliamentary Forces - Civilians,3
1365,1196,Democratic Republic of Yemen - Civilians,3
1366,1197,MQM - Civilians,3
1367,1198,TNSM - Civilians,3
1368,1200,UCK - Civilians,3
1369,1201,Wahhabi movement of the Buinaksk district - Civilians,3
1370,1202,IMU - Civilians,3
1371,1203,JIG - Civilians,3
1372,1204,UCK - Civilians,3
1373,1205,ABSU - Civilians,3
1374,1207,UWSA - Civilians,3
1375,1209,Hezbollah - Civilians,3
1376,1212,PULF - Civilians,3
1377,1213,Croatian irregulars - Civilians,3
1378,1214,Serbian irregulars - Civilians,3
1379,1215,Supporters of Awami League - Civilians,3
1380,1217,Supporters of BNP - Civilians,3
1381,1218,Forces of Abdul Rahman Khan  - Civilians,3
1382,1219,Forces of Amanullah - Civilians,3
1383,1220,Forces of Amanullah Khan  - Civilians,3
